,Date,Open,High,Low,Close,Adj Close,Volume,date,long_MA,short_MA,crosszero,accumulation,position,buy,sell
0,2022-07-01,43.849998474121094,44.400001525878906,43.849998474121094,44.20000076293945,40.819461822509766,10121519,2022-07-01,44.20000076293945,,0.0,0,,,
1,2022-07-04,44.099998474121094,44.29999923706055,43.54999923706055,43.900001525878906,40.54240798950195,7718661,2022-07-04,43.900001525878906,,0.0,0,0.0,,
2,2022-07-05,44.20000076293945,44.400001525878906,43.900001525878906,44.29999923706055,40.91181182861328,7590811,2022-07-05,44.29999923706055,,0.0,0,0.0,,
3,2022-07-06,44.349998474121094,44.54999923706055,43.849998474121094,44.099998474121094,40.727108001708984,5354845,2022-07-06,44.099998474121094,,0.0,0,0.0,,
4,2022-07-07,44.099998474121094,44.29999923706055,43.75,43.849998474121094,40.4962272644043,4985590,2022-07-07,43.849998474121094,44.06999969482422,0.0,0,0.0,,
5,2022-07-08,43.79999923706055,44.0,43.599998474121094,43.849998474121094,40.4962272644043,4678536,2022-07-08,43.849998474121094,43.99999923706055,0.0,0,0.0,,
6,2022-07-11,43.95000076293945,44.150001525878906,43.70000076293945,44.04999923706055,40.68093490600586,2516240,2022-07-11,44.04999923706055,44.029998779296875,1.0,0,0.0,,
7,2022-07-12,43.79999923706055,44.0,43.599998474121094,43.70000076293945,40.357704162597656,4967040,2022-07-12,43.70000076293945,43.90999908447266,0.0,0,0.0,,
8,2022-07-13,44.0,44.25,43.79999923706055,44.20000076293945,40.819461822509766,6352178,2022-07-13,44.20000076293945,43.92999954223633,1.0,0,0.0,,
9,2022-07-14,44.150001525878906,44.45000076293945,43.599998474121094,44.150001525878906,40.77328872680664,5719560,2022-07-14,44.150001525878906,43.99000015258789,1.0,0,0.0,,
10,2022-07-15,44.0,44.20000076293945,42.900001525878906,43.0,39.71124267578125,9550464,2022-07-15,43.0,43.82000045776367,0.0,0,0.0,,
11,2022-07-18,43.29999923706055,43.95000076293945,42.70000076293945,43.95000076293945,40.58858108520508,9393169,2022-07-18,43.95000076293945,43.800000762939455,1.0,0,0.0,,
12,2022-07-19,43.849998474121094,44.54999923706055,43.70000076293945,44.099998474121094,40.727108001708984,12804648,2022-07-19,44.099998474121094,43.880000305175784,1.0,0,0.0,,
13,2022-07-20,44.25,44.400001525878906,43.900001525878906,44.04999923706055,40.68093490600586,9899719,2022-07-20,44.04999923706055,43.85,1.0,1,1.0,44.05,
14,2022-07-21,44.099998474121094,44.5,43.849998474121094,44.5,41.09651565551758,11340096,2022-07-21,44.5,43.91999969482422,1.0,1,0.0,,
15,2022-07-22,44.5,44.849998474121094,44.25,44.849998474121094,41.41974639892578,10967314,2022-07-22,44.849998474121094,44.289999389648436,1.0,1,0.0,,
16,2022-07-25,44.54999923706055,44.95000076293945,44.5,44.900001525878906,41.46592330932617,12354754,2022-07-25,44.900001525878906,44.47999954223633,1.0,1,0.0,,
17,2022-07-26,44.75,44.75,44.349998474121094,44.650001525878906,41.23504638671875,10751543,2022-07-26,44.650001525878906,44.59000015258789,1.0,1,0.0,,
18,2022-07-27,44.650001525878906,44.650001525878906,44.400001525878906,44.45000076293945,41.05034255981445,14542909,2022-07-27,44.45000076293945,44.67000045776367,0.0,0,-1.0,,44.45
19,2022-07-28,40.900001525878906,41.20000076293945,40.20000076293945,40.5,40.5,16782057,2022-07-28,40.5,43.87000045776367,0.0,0,0.0,,
20,2022-07-29,41.0,41.45000076293945,40.79999923706055,41.45000076293945,41.45000076293945,12431428,2022-07-29,41.45000076293945,43.19000091552734,0.0,0,0.0,,
21,2022-08-01,41.45000076293945,41.5,41.0,41.349998474121094,41.349998474121094,6123241,2022-08-01,41.349998474121094,42.48000030517578,0.0,0,0.0,,
22,2022-08-02,41.150001525878906,41.45000076293945,40.849998474121094,41.400001525878906,41.400001525878906,6738740,2022-08-02,41.400001525878906,41.83000030517578,0.0,0,0.0,,
