,Date,Open,High,Low,Close,Adj Close,Volume,date,long_MA,short_MA,crosszero,accumulation,position,buy,sell
0,2022-07-01,115.6500015258789,115.6500015258789,111.19999694824219,111.55000305175781,111.55000305175781,34719560,2022-07-01,111.55000305175781,,0.0,0,,,
1,2022-07-04,111.25,112.19999694824219,110.0,110.44999694824219,110.44999694824219,26442712,2022-07-04,110.44999694824219,,0.0,0,0.0,,
2,2022-07-05,112.55000305175781,112.94999694824219,109.0,111.0,111.0,16214458,2022-07-05,111.0,,0.0,0,0.0,,
3,2022-07-06,111.0,111.05000305175781,108.44999694824219,108.8499984741211,108.8499984741211,15611981,2022-07-06,108.8499984741211,,0.0,0,0.0,,
4,2022-07-07,109.44999694824219,112.1500015258789,108.55000305175781,112.0999984741211,112.0999984741211,13433190,2022-07-07,112.0999984741211,110.78999938964844,1.0,0,0.0,,
5,2022-07-08,113.30000305175781,113.9000015258789,112.30000305175781,113.25,113.25,10177857,2022-07-08,113.25,111.12999877929687,1.0,0,0.0,,
6,2022-07-11,113.6500015258789,113.69999694824219,111.8499984741211,112.25,112.25,7572953,2022-07-11,112.25,111.48999938964843,1.0,1,1.0,112.25,
7,2022-07-12,110.94999694824219,110.94999694824219,109.1500015258789,109.55000305175781,109.55000305175781,11133444,2022-07-12,109.55000305175781,111.2,0.0,0,-1.0,,109.55
8,2022-07-13,113.0,113.6500015258789,112.5999984741211,113.44999694824219,113.44999694824219,24824897,2022-07-13,113.44999694824219,112.11999969482422,1.0,0,0.0,,
9,2022-07-14,112.69999694824219,114.25,111.80000305175781,114.0,114.0,14750428,2022-07-14,114.0,112.5,1.0,0,0.0,,
10,2022-07-15,114.5999984741211,115.6500015258789,113.75,115.5,115.5,18555312,2022-07-15,115.5,112.95,1.0,1,1.0,115.5,
11,2022-07-18,114.6500015258789,114.8499984741211,113.94999694824219,114.19999694824219,114.19999694824219,22207344,2022-07-18,114.19999694824219,113.33999938964844,1.0,1,0.0,,
12,2022-07-19,113.94999694824219,114.6500015258789,113.5999984741211,114.30000305175781,114.30000305175781,13251365,2022-07-19,114.30000305175781,114.28999938964844,1.0,1,0.0,,
13,2022-07-20,115.8499984741211,116.19999694824219,114.69999694824219,115.05000305175781,115.05000305175781,16836288,2022-07-20,115.05000305175781,114.61000061035156,1.0,1,0.0,,
14,2022-07-21,115.4000015258789,116.3499984741211,115.0,116.3499984741211,116.3499984741211,8803270,2022-07-21,116.3499984741211,115.08000030517579,1.0,1,0.0,,
15,2022-07-22,116.5999984741211,117.19999694824219,116.30000305175781,116.80000305175781,116.80000305175781,15614914,2022-07-22,116.80000305175781,115.34000091552734,1.0,1,0.0,,
16,2022-07-25,116.30000305175781,116.94999694824219,116.0,116.69999694824219,116.69999694824219,10543360,2022-07-25,116.69999694824219,115.84000091552734,1.0,1,0.0,,
17,2022-07-26,116.5999984741211,116.5999984741211,115.30000305175781,115.6500015258789,115.6500015258789,12623932,2022-07-26,115.6500015258789,116.11000061035156,0.0,0,-1.0,,115.65
18,2022-07-27,115.5,116.69999694824219,115.1500015258789,116.69999694824219,116.69999694824219,7917050,2022-07-27,116.69999694824219,116.43999938964843,1.0,0,0.0,,
19,2022-07-28,117.8499984741211,117.94999694824219,116.9000015258789,116.9000015258789,116.9000015258789,8307208,2022-07-28,116.9000015258789,116.55,1.0,0,0.0,,
20,2022-07-29,118.1500015258789,118.5,117.6500015258789,118.0,118.0,8030332,2022-07-29,118.0,116.78999938964844,1.0,1,1.0,118.0,
21,2022-08-01,118.0999984741211,118.0999984741211,117.19999694824219,117.6500015258789,117.6500015258789,9504634,2022-08-01,117.6500015258789,116.98000030517578,1.0,1,0.0,,
22,2022-08-02,116.55000305175781,116.55000305175781,115.0999984741211,115.55000305175781,115.55000305175781,17694450,2022-08-02,115.55000305175781,116.96000061035156,0.0,0,-1.0,,115.55
23,2022-08-03,115.6500015258789,116.25,115.5,116.25,116.25,7840202,2022-08-03,116.25,116.87000122070313,0.0,0,0.0,,
24,2022-08-04,116.3499984741211,116.80000305175781,115.19999694824219,116.55000305175781,116.55000305175781,6849417,2022-08-04,116.55000305175781,116.80000152587891,0.0,0,0.0,,
25,2022-08-05,118.0,119.5,117.9000015258789,119.5,119.5,9309559,2022-08-05,119.5,117.10000152587891,1.0,0,0.0,,
26,2022-08-08,119.0,119.25,118.30000305175781,119.25,119.25,8691407,2022-08-08,119.25,117.42000122070313,1.0,0,0.0,,
27,2022-08-09,118.4000015258789,119.5,118.0,119.1500015258789,119.1500015258789,7884158,2022-08-09,119.1500015258789,118.14000091552734,1.0,1,1.0,119.15,
28,2022-08-10,118.0,118.19999694824219,117.5,117.9000015258789,117.9000015258789,7222854,2022-08-10,117.9000015258789,118.47000122070312,0.0,0,-1.0,,117.9
29,2022-08-11,119.80000305175781,120.44999694824219,119.5999984741211,120.05000305175781,120.05000305175781,10728096,2022-08-11,120.05000305175781,119.17000122070313,1.0,0,0.0,,
30,2022-08-12,120.55000305175781,121.0,120.30000305175781,120.80000305175781,120.80000305175781,8424337,2022-08-12,120.80000305175781,119.43000183105468,1.0,0,0.0,,
31,2022-08-15,121.44999694824219,122.0999984741211,121.25,121.9000015258789,121.9000015258789,9547362,2022-08-15,121.9000015258789,119.96000213623047,1.0,1,1.0,121.9,
32,2022-08-16,122.0,122.30000305175781,121.9000015258789,122.0999984741211,122.0999984741211,9872266,2022-08-16,122.0999984741211,120.55000152587891,1.0,1,0.0,,
33,2022-08-17,122.0999984741211,122.30000305175781,121.80000305175781,122.1500015258789,122.1500015258789,13854866,2022-08-17,122.1500015258789,121.4000015258789,1.0,1,0.0,,
34,2022-08-18,121.4000015258789,121.44999694824219,120.94999694824219,121.3499984741211,121.3499984741211,5272003,2022-08-18,121.3499984741211,121.66000061035156,0.0,0,-1.0,,121.35
35,2022-08-19,121.25,122.0,120.9000015258789,121.55000305175781,121.55000305175781,4026019,2022-08-19,121.55000305175781,121.81000061035157,0.0,0,0.0,,
36,2022-08-22,120.0,120.25,119.75,120.05000305175781,120.05000305175781,5007000,2022-08-22,120.05000305175781,121.44000091552735,0.0,0,0.0,,
37,2022-08-23,118.55000305175781,119.0,118.19999694824219,118.19999694824219,118.19999694824219,10325627,2022-08-23,118.19999694824219,120.66000061035156,0.0,0,0.0,,
38,2022-08-24,118.80000305175781,118.94999694824219,117.6500015258789,117.9000015258789,117.9000015258789,7063478,2022-08-24,117.9000015258789,119.81000061035157,0.0,0,0.0,,
39,2022-08-25,118.5,119.44999694824219,118.44999694824219,119.0,119.0,4893719,2022-08-25,119.0,119.34000091552734,0.0,0,0.0,,
40,2022-08-26,119.8499984741211,120.0999984741211,119.44999694824219,119.5999984741211,119.5999984741211,9959737,2022-08-26,119.5999984741211,118.95,1.0,0,0.0,,
41,2022-08-29,116.25,116.94999694824219,116.0,116.55000305175781,116.55000305175781,15775738,2022-08-29,116.55000305175781,118.25,0.0,0,0.0,,
42,2022-08-30,116.55000305175781,117.19999694824219,116.19999694824219,116.75,116.75,12155353,2022-08-30,116.75,117.96000061035156,0.0,0,0.0,,
43,2022-08-31,115.94999694824219,117.5999984741211,115.80000305175781,117.5999984741211,117.5999984741211,7045914,2022-08-31,117.5999984741211,117.9,0.0,0,0.0,,
44,2022-09-01,115.5,115.5999984741211,114.75,115.1500015258789,115.1500015258789,21061579,2022-09-01,115.1500015258789,117.13000030517578,0.0,0,0.0,,
45,2022-09-02,115.0999984741211,115.0999984741211,113.8499984741211,113.9000015258789,113.9000015258789,13994058,2022-09-02,113.9000015258789,115.99000091552735,0.0,0,0.0,,
46,2022-09-05,114.0999984741211,114.75,113.69999694824219,114.1500015258789,114.1500015258789,8878179,2022-09-05,114.1500015258789,115.51000061035157,0.0,0,0.0,,
47,2022-09-06,114.80000305175781,115.4000015258789,114.25,114.9000015258789,114.9000015258789,6476116,2022-09-06,114.9000015258789,115.14000091552734,0.0,0,0.0,,
48,2022-09-07,113.0999984741211,113.1500015258789,112.0999984741211,112.19999694824219,112.19999694824219,15488892,2022-09-07,112.19999694824219,114.06000061035157,0.0,0,0.0,,
49,2022-09-08,113.05000305175781,113.05000305175781,112.4000015258789,113.0,113.0,7117171,2022-09-08,113.0,113.63000030517578,0.0,0,0.0,,
50,2022-09-12,115.30000305175781,115.6500015258789,115.0,115.4000015258789,115.4000015258789,7545318,2022-09-12,115.4000015258789,113.93000030517578,1.0,0,0.0,,
51,2022-09-13,116.0999984741211,116.4000015258789,115.75,116.0,116.0,4540486,2022-09-13,116.0,114.3,1.0,0,0.0,,
52,2022-09-14,113.05000305175781,113.94999694824219,112.80000305175781,113.6500015258789,113.6500015258789,10945566,2022-09-14,113.6500015258789,114.05,0.0,0,0.0,,
53,2022-09-15,113.5,114.25,113.19999694824219,113.8499984741211,113.8499984741211,3684100,2022-09-15,113.8499984741211,114.38000030517578,0.0,0,0.0,,
54,2022-09-16,112.6500015258789,112.8499984741211,112.30000305175781,112.55000305175781,112.55000305175781,12950907,2022-09-16,112.55000305175781,114.29000091552734,0.0,0,0.0,,
55,2022-09-19,112.94999694824219,112.94999694824219,111.9000015258789,112.05000305175781,112.05000305175781,7177318,2022-09-19,112.05000305175781,113.62000122070313,0.0,0,0.0,,
56,2022-09-20,112.55000305175781,113.1500015258789,112.25,113.05000305175781,113.05000305175781,5757206,2022-09-20,113.05000305175781,113.03000183105469,1.0,0,0.0,,
57,2022-09-21,112.80000305175781,112.80000305175781,111.80000305175781,112.0999984741211,112.0999984741211,11011543,2022-09-21,112.0999984741211,112.72000122070312,0.0,0,0.0,,
58,2022-09-22,110.4000015258789,110.75,109.5,110.75,110.75,14911681,2022-09-22,110.75,112.10000152587891,0.0,0,0.0,,
59,2022-09-23,110.25,110.3499984741211,109.3499984741211,109.69999694824219,109.69999694824219,14598986,2022-09-23,109.69999694824219,111.53000030517578,0.0,0,0.0,,
60,2022-09-26,108.05000305175781,108.05000305175781,107.1500015258789,107.6500015258789,107.6500015258789,19920826,2022-09-26,107.6500015258789,110.65,0.0,0,0.0,,
61,2022-09-27,107.80000305175781,107.94999694824219,107.0,107.5,107.5,8962778,2022-09-27,107.5,109.53999938964844,0.0,0,0.0,,
62,2022-09-28,107.5999984741211,107.6500015258789,105.25,105.25,105.25,18898469,2022-09-28,105.25,108.16999969482421,0.0,0,0.0,,
63,2022-09-29,106.44999694824219,106.44999694824219,104.5999984741211,104.9000015258789,104.9000015258789,10402108,2022-09-29,104.9000015258789,107.0,0.0,0,0.0,,
64,2022-09-30,103.30000305175781,103.9000015258789,103.0,103.44999694824219,103.44999694824219,12676428,2022-09-30,103.44999694824219,105.75,0.0,0,0.0,,
65,2022-10-03,102.5,103.5999984741211,102.05000305175781,102.19999694824219,102.19999694824219,10992367,2022-10-03,102.19999694824219,104.65999908447266,0.0,0,0.0,,
66,2022-10-04,104.55000305175781,104.80000305175781,104.0999984741211,104.80000305175781,104.80000305175781,7528683,2022-10-04,104.80000305175781,104.11999969482422,1.0,0,0.0,,
67,2022-10-05,106.5,107.8499984741211,106.3499984741211,107.25,107.25,10696796,2022-10-05,107.25,104.51999969482422,1.0,0,0.0,,
68,2022-10-06,107.80000305175781,108.0,107.5,108.0,108.0,8457011,2022-10-06,108.0,105.13999938964844,1.0,1,1.0,108.0,
69,2022-10-07,107.4000015258789,107.4000015258789,106.0999984741211,106.19999694824219,106.19999694824219,8700628,2022-10-07,106.19999694824219,105.68999938964843,1.0,1,0.0,,
70,2022-10-11,102.0,102.1500015258789,100.5,100.69999694824219,100.69999694824219,31480435,2022-10-11,100.69999694824219,105.38999938964844,0.0,0,-1.0,,100.7
71,2022-10-12,100.4000015258789,100.69999694824219,99.55000305175781,100.19999694824219,100.19999694824219,13349296,2022-10-12,100.19999694824219,104.46999816894531,0.0,0,0.0,,
72,2022-10-13,100.55000305175781,100.55000305175781,99.0,99.0,99.0,20842760,2022-10-13,99.0,102.81999816894532,0.0,0,0.0,,
73,2022-10-14,101.75,102.30000305175781,101.0999984741211,101.8499984741211,101.8499984741211,11432758,2022-10-14,101.8499984741211,101.58999786376953,1.0,0,0.0,,
74,2022-10-17,99.94999694824219,100.0999984741211,99.05000305175781,99.94999694824219,99.94999694824219,19692976,2022-10-17,99.94999694824219,100.33999786376953,0.0,0,0.0,,
75,2022-10-18,101.5,101.55000305175781,99.94999694824219,101.0999984741211,101.0999984741211,6402034,2022-10-18,101.0999984741211,100.41999816894531,1.0,0,0.0,,
76,2022-10-19,100.80000305175781,101.0,99.55000305175781,99.75,99.75,15624079,2022-10-19,99.75,100.32999877929687,0.0,0,0.0,,
77,2022-10-20,98.19999694824219,99.44999694824219,97.3499984741211,99.19999694824219,99.19999694824219,18984972,2022-10-20,99.19999694824219,100.36999816894532,0.0,0,0.0,,
78,2022-10-21,99.30000305175781,99.8499984741211,98.69999694824219,98.9000015258789,98.9000015258789,12165601,2022-10-21,98.9000015258789,99.77999877929688,0.0,0,0.0,,
79,2022-10-24,100.75,100.80000305175781,98.5999984741211,98.5999984741211,98.5999984741211,16995535,2022-10-24,98.5999984741211,99.50999908447265,0.0,0,0.0,,
80,2022-10-25,98.5999984741211,98.5999984741211,96.5,96.69999694824219,96.69999694824219,20064917,2022-10-25,96.69999694824219,98.62999877929687,0.0,0,0.0,,
81,2022-10-26,96.8499984741211,98.0,96.5,97.5999984741211,97.5999984741211,10959458,2022-10-26,97.5999984741211,98.19999847412109,0.0,0,0.0,,
82,2022-10-27,98.5,99.3499984741211,98.5,99.0,99.0,8017172,2022-10-27,99.0,98.15999908447266,1.0,0,0.0,,
83,2022-10-28,98.5999984741211,98.5999984741211,97.25,97.75,97.75,11490720,2022-10-28,97.75,97.92999877929688,0.0,0,0.0,,
84,2022-10-31,98.8499984741211,99.3499984741211,98.0999984741211,99.05000305175781,99.05000305175781,10088080,2022-10-31,99.05000305175781,98.01999969482422,1.0,0,0.0,,
85,2022-11-01,98.8499984741211,99.94999694824219,98.80000305175781,99.5999984741211,99.5999984741211,8194304,2022-11-01,99.5999984741211,98.6,1.0,0,0.0,,
86,2022-11-02,99.5999984741211,100.05000305175781,99.4000015258789,100.0,100.0,7005305,2022-11-02,100.0,99.08000030517579,1.0,1,1.0,100.0,
87,2022-11-03,98.5,98.8499984741211,98.3499984741211,98.69999694824219,98.69999694824219,13533114,2022-11-03,98.69999694824219,99.01999969482422,0.0,0,-1.0,,98.7
88,2022-11-04,98.0999984741211,98.94999694824219,97.5,98.8499984741211,98.8499984741211,6432535,2022-11-04,98.8499984741211,99.23999938964843,0.0,0,0.0,,
89,2022-11-07,99.80000305175781,100.8499984741211,99.55000305175781,100.55000305175781,100.55000305175781,12106536,2022-11-07,100.55000305175781,99.53999938964844,1.0,0,0.0,,
90,2022-11-08,101.44999694824219,101.94999694824219,101.25,101.5999984741211,101.5999984741211,10406422,2022-11-08,101.5999984741211,99.93999938964843,1.0,0,0.0,,
91,2022-11-09,102.55000305175781,104.5,102.55000305175781,104.5,104.5,18911329,2022-11-09,104.5,100.83999938964844,1.0,1,1.0,104.5,
92,2022-11-10,103.44999694824219,103.8499984741211,103.19999694824219,103.5,103.5,14732904,2022-11-10,103.5,101.8,1.0,1,0.0,,
93,2022-11-11,108.55000305175781,109.0,107.80000305175781,109.0,109.0,34312389,2022-11-11,109.0,103.83000030517579,1.0,1,0.0,,
94,2022-11-14,109.80000305175781,110.4000015258789,109.4000015258789,110.0,110.0,18166766,2022-11-14,110.0,105.71999969482422,1.0,1,0.0,,
95,2022-11-15,111.19999694824219,114.94999694824219,111.19999694824219,114.69999694824219,114.69999694824219,33843257,2022-11-15,114.69999694824219,108.33999938964844,1.0,1,0.0,,
96,2022-11-16,115.0,115.75,113.8499984741211,114.5,114.5,23671241,2022-11-16,114.5,110.33999938964844,1.0,1,0.0,,
97,2022-11-17,113.94999694824219,114.6500015258789,112.8499984741211,114.55000305175781,114.55000305175781,13352418,2022-11-17,114.55000305175781,112.55,1.0,1,0.0,,
98,2022-11-18,114.9000015258789,115.8499984741211,114.05000305175781,114.25,114.25,10656075,2022-11-18,114.25,113.6,1.0,1,0.0,,
99,2022-11-21,114.3499984741211,114.6500015258789,113.69999694824219,113.8499984741211,113.8499984741211,8685569,2022-11-21,113.8499984741211,114.36999969482422,0.0,0,-1.0,,113.85
100,2022-11-22,113.4000015258789,115.0,113.05000305175781,114.80000305175781,114.80000305175781,5544518,2022-11-22,114.80000305175781,114.39000091552734,1.0,0,0.0,,
101,2022-11-23,115.6500015258789,115.9000015258789,115.05000305175781,115.5999984741211,115.5999984741211,7938962,2022-11-23,115.5999984741211,114.61000061035156,1.0,0,0.0,,
102,2022-11-24,116.0,116.8499984741211,115.9000015258789,116.69999694824219,116.69999694824219,15238836,2022-11-24,116.69999694824219,115.03999938964844,1.0,1,1.0,116.7,
103,2022-11-25,116.6500015258789,116.94999694824219,116.3499984741211,116.69999694824219,116.69999694824219,16020486,2022-11-25,116.69999694824219,115.52999877929688,1.0,1,0.0,,
104,2022-11-28,114.5999984741211,115.30000305175781,113.9000015258789,114.3499984741211,114.3499984741211,15044738,2022-11-28,114.3499984741211,115.62999877929687,0.0,0,-1.0,,114.35
105,2022-11-29,113.8499984741211,115.4000015258789,113.0999984741211,115.4000015258789,115.4000015258789,10671467,2022-11-29,115.4000015258789,115.7499984741211,0.0,0,0.0,,
106,2022-11-30,115.0999984741211,116.4000015258789,114.8499984741211,116.3499984741211,116.3499984741211,9296066,2022-11-30,116.3499984741211,115.89999847412109,1.0,0,0.0,,
107,2022-12-01,119.19999694824219,119.5,118.0,118.3499984741211,118.3499984741211,24684339,2022-12-01,118.3499984741211,116.22999877929688,1.0,0,0.0,,
108,2022-12-02,117.30000305175781,117.94999694824219,117.0,117.30000305175781,117.30000305175781,7480152,2022-12-02,117.30000305175781,116.35,1.0,1,1.0,117.3,
109,2022-12-05,117.30000305175781,118.5,117.19999694824219,117.44999694824219,117.44999694824219,11987754,2022-12-05,117.44999694824219,116.96999969482422,1.0,1,0.0,,
110,2022-12-06,116.80000305175781,116.80000305175781,115.19999694824219,115.30000305175781,115.30000305175781,9970008,2022-12-06,115.30000305175781,116.95,0.0,0,-1.0,,115.3
111,2022-12-07,114.5,115.8499984741211,114.19999694824219,114.5999984741211,114.5999984741211,8225389,2022-12-07,114.5999984741211,116.6,0.0,0,0.0,,
112,2022-12-08,114.05000305175781,114.0999984741211,112.44999694824219,113.25,113.25,9118894,2022-12-08,113.25,115.58000030517579,0.0,0,0.0,,
113,2022-12-09,114.0,115.25,113.94999694824219,115.0,115.0,6236839,2022-12-09,115.0,115.11999969482422,0.0,0,0.0,,
114,2022-12-12,114.19999694824219,114.19999694824219,113.25,113.9000015258789,113.9000015258789,8364050,2022-12-12,113.9000015258789,114.41000061035156,0.0,0,0.0,,
115,2022-12-13,114.5,114.5,113.25,113.4000015258789,113.4000015258789,6522142,2022-12-13,113.4000015258789,114.03000030517578,0.0,0,0.0,,
116,2022-12-14,114.0999984741211,115.0,114.0,114.80000305175781,114.80000305175781,7883543,2022-12-14,114.80000305175781,114.07000122070312,1.0,0,0.0,,
117,2022-12-15,114.30000305175781,115.05000305175781,113.9000015258789,114.9000015258789,114.9000015258789,7809191,2022-12-15,114.9000015258789,114.4000015258789,1.0,0,0.0,,
118,2022-12-16,112.5,113.30000305175781,112.25,113.0,113.0,11881776,2022-12-16,113.0,114.0000015258789,0.0,0,0.0,,
119,2022-12-19,112.3499984741211,112.94999694824219,112.0,112.3499984741211,112.3499984741211,6131528,2022-12-19,112.3499984741211,113.69000091552735,0.0,0,0.0,,
120,2022-12-20,112.1500015258789,112.5,110.05000305175781,110.30000305175781,110.30000305175781,12435983,2022-12-20,110.30000305175781,113.07000122070312,0.0,0,0.0,,
121,2022-12-21,110.80000305175781,111.4000015258789,110.30000305175781,110.75,110.75,11903153,2022-12-21,110.75,112.26000061035157,0.0,0,0.0,,
122,2022-12-22,111.75,112.75,111.75,112.5999984741211,112.5999984741211,5023151,2022-12-22,112.5999984741211,111.8,1.0,0,0.0,,
123,2022-12-23,110.69999694824219,111.05000305175781,110.4000015258789,110.69999694824219,110.69999694824219,5985362,2022-12-23,110.69999694824219,111.33999938964844,0.0,0,0.0,,
124,2022-12-26,110.80000305175781,111.19999694824219,110.69999694824219,111.0999984741211,111.0999984741211,4030170,2022-12-26,111.0999984741211,111.08999938964844,1.0,0,0.0,,
125,2022-12-27,111.4000015258789,112.25,111.4000015258789,111.5999984741211,111.5999984741211,4127175,2022-12-27,111.5999984741211,111.3499984741211,1.0,0,0.0,,
126,2022-12-28,110.5,110.5,109.4000015258789,110.0,110.0,12175351,2022-12-28,110.0,111.19999847412109,0.0,0,0.0,,
127,2022-12-29,109.19999694824219,109.5999984741211,108.4000015258789,109.5,109.5,13853556,2022-12-29,109.5,110.57999877929687,0.0,0,0.0,,
128,2022-12-30,110.5999984741211,110.75,110.19999694824219,110.19999694824219,110.19999694824219,8643162,2022-12-30,110.19999694824219,110.47999877929688,0.0,0,-1.0,,110.2
